0.001,0.01,0.05,0.1,0.015,0.02,0.025,0.03,0.035,0.04,0.045
0,0,0,0,0,0,0,0,0,0,0
10.827566170662733,6.634896601021217,3.8414588206941285,2.70554345409542,5.91646788464016,5.411894431054347,5.02388618731489,4.709292246885101,4.445175139346922,4.217884587921397,4.0186395110747055
13.815510557964274,9.210340371976182,5.991464547107983,4.605170185988092,8.399410155759854,7.824046010856292,7.3777589082278725,7.013115794639964,6.704814434985447,6.437751649736402,6.202185578423634
16.26623619623813,11.344866730144368,7.814727903251178,6.2513886311703235,10.465030710728332,9.837409311192594,9.348403604496147,8.947287498879453,8.606947404377838,8.311170910826311,8.04948471748231
18.466826952903173,13.276704135987625,9.487729036781158,7.779440339734858,12.339095279641258,11.667843403834782,11.143286781877796,10.711898289670382,10.34502663447794,10.025519286562867,9.742283885935308
20.515005652432876,15.086272469388991,11.070497693516355,9.236356899781116,14.097794766096772,13.388222599036343,12.83250199403003,12.37461848055982,11.984556934033526,11.644331848178819,11.342302831439119
22.457744484825323,16.811893829770927,12.59158724374398,10.64464067566842,15.777391956385513,15.033207751218962,14.449375335447922,13.967616926778538,13.556677458822282,13.197814645953382,12.878890495028879
24.321886347856854,18.475306906582365,14.067140449340167,12.01703662378053,17.398432613601987,16.622421871110873,16.012764274629323,15.50908970279668,15.078997533648614,14.703046671875486,14.368639843063228
26.124481558376143,20.090235029663233,15.507313055865454,13.361566136511728,18.973873225871344,18.16823076482636,17.53454613948465,17.01049321366808,16.56260096958619,16.17077561360347,15.821991043373394
27.877164871256575,21.665994333461928,16.91897760462045,14.683656573259837,20.512501309096148,19.67901609485455,19.022767798641638,18.479586419764527,18.014992311790593,17.608276844940043,17.246010075848652
29.58829844507442,23.20925115895436,18.30703805327515,15.987179172105261,22.020599987960097,21.160767541304686,20.48317735080739,19.921910008235432,19.441529216355224,19.02074334820111,18.64573961863544
31.26413362023999,24.72497031131828,19.67513757268249,17.275008517500076,23.50284547260154,22.617940805565947,21.920049261021205,21.34158305076207,20.846193782572282,20.412034108750362,20.02492638336183
32.90949040736021,26.216967305535857,21.02606981748307,18.54934778670325,24.96282935028839,24.053956690175998,23.33666415864534,22.741766126478993,22.232040870997402,21.785109042899247,21.38644376468411
34.52817897487089,27.68824961045705,22.362032494826945,19.811929307127564,26.403381103936628,25.47150914468226,24.735604884931547,24.124947010208373,23.601474606835506,23.142297203992722,22.73255244600637
36.12327368039814,29.141237740672796,23.684791304840576,21.064144212997064,27.826776943364166,26.87276464231432,26.11894804503737,25.49312547810713,24.956427211141264,24.485470222001148,24.065068904790117
37.69729821835383,30.577914166892494,24.99579013972863,22.307129581578696,29.23488037884841,28.259496337433013,27.488392863442982,26.847937597269798,26.298479251182528,25.81615891193477,25.385478690552645
39.25235479076848,31.999926908815176,26.296227604864242,23.541828923096105,30.629239964016804,29.633177314052695,28.845350723404763,28.19074207456188,27.628943169176736,27.1356342618495,26.695015091079487
40.79021670690253,33.40866360500462,27.587111638275335,24.76903534390145,32.011159149979775,30.995047206160685,30.19100912163982,29.52268192044943,28.948922922923288,28.444965251969954,27.994715288017293
42.31239633167997,34.805305734705065,28.869299430392637,25.98942308263721,33.38174739890966,32.34616093033884,31.526378440386623,30.844729537582158,30.259357588668554,29.745061120773247,29.28546140278275
43.82019596451753,36.19086912927005,30.143527205646155,27.20357102935684,34.74195835791928,33.68742507128534,32.852326861729715,32.15772037281206,31.561053899821164,31.036702902564503,30.56801112077609
45.31474661812587,37.566234786625046,31.41043284423092,28.411980584305635,36.092618884780386,35.0196255405993,34.16960690283834,33.46237848908529,32.85471096970804,32.320567387030955,31.843020954959748
46.7970380415613,38.93217268351607,32.670573340917315,29.615089436182735,37.43445147022587,36.34344893800578,35.478875905727264,34.75933630846777,34.14093937674494,33.5972456134066,33.111064201293146
48.26794229083519,40.28936043759386,33.92443847144379,30.813282343953027,38.76809180512306,37.65949928347481,36.78071208403555,36.04915007201452,35.42027610750557,34.867257349450874,34.372644994828576
49.72823246643151,41.63839811885848,35.17246162690807,32.006899681704304,40.094102718798105,38.96831129022599,38.075627250355815,37.33231210004333,36.693196405915394,36.13106257163305,35.628209453765
51.17859777737739,42.97982013935164,36.415028501807306,33.19624428862818,41.41298536475005,40.270361014442734,39.3640770266039,38.609260626645515,37.960123277085906,37.3890706722376,36.87815461634811
52.61965577617283,44.314104896219156,37.65248413348277,34.38158701755295,42.725188290409015,41.566074488850546,40.64646912027519,39.88038777039123,39.22143518930324,38.641647920301445,38.122835682367025
54.051962388576655,45.64168266628316,38.88513865983007,35.56317127192346,44.03111486055493,42.8558347879236,41.92317009635392,41.146046055543714,40.477472374845355,39.88912356478668,39.362571936449555
55.47602020574521,46.96294212475145,40.11327206941361,36.741216747797644,45.331129385588426,44.139987859502476,43.19451096615607,42.40655379347162,41.72854202909478,41.13179487025867,40.597651635035
56.892285393353625,48.2782357703155,41.33713815142742,37.915922544697075,46.625562220597324,45.41884737629369,44.46079183631777,43.662199558673,42.97492263459934,42.36993130474606,41.82833607033764
58.30117348979492,49.58788447289881,42.55696780429265,39.08746977069395,47.91471403893376,46.69269880137787,45.722285804174525,44.913245938897234,44.216867583611354,43.60377804795905,43.05486297459387
59.703064304429944,50.892181311517085,43.77297182574217,40.2560237387118,49.198859438010246,47.96180281798589,46.97924224367116,46.15993269826126,45.454608233380135,44.833558949988834,44.27744939093208
61.09830608105814,52.19139483319193,44.985343280365136,41.42173582978521,50.47825000060179,49.2263982409885,48.23188959445198,47.40247946189987,46.68835649911841,46.05947904215771,45.49629410957019
62.487219057088495,53.48577183623536,46.19425952027845,42.584745082980845,51.75311690891102,50.48670450273408,49.48043774297168,48.64108800774199,47.91830706737379,47.2817266801822,46.7115797471643
63.87009852234495,54.77553976011034,47.399883919080914,43.74517955943419,53.023673188762636,51.742923786913565,50.72508006628122,49.87594423347764,49.14463929559087,48.500475383388206,47.92347453118137
65.24721746094242,56.06090874778905,48.60236736729417,44.90315751851994,54.29011564595745,52.99524286951711,51.96599519512189,51.107219853268056,50.36751885058525,49.71588542105688,49.13213383887961
66.61882884370104,57.342073433859184,49.801849568201845,46.058788436836686,55.55262654488304,54.24383471457913,53.203348542056446,52.3350738682452,51.587099128494366,50.92810518713651,50.337701530921336
67.98516762602424,58.61921450168706,50.99846016571064,47.212173894937365,56.81137507011705,55.488859863490994,54.43729363181322,53.559653846604,52.803522490803964,52.137272396837545,51.54031111214974
69.3464524962412,59.892500045086905,52.19231973010289,48.36340835219432,58.06651860436314,56.730467649614475,55.66797326426113,54.78109704258232,54.016921344754365,53.343515132528594,52.74008674614142
70.70288741150503,61.1620867636897,53.38354062296933,49.51257982657556,59.31820385016767,57.968797264321296,56.89552053505598,55.999531378441056,55.227419091425894,54.546952761501146,53.937144145436804
72.0546629519878,62.428121016184924,54.57222775894174,50.65977049321373,60.56656781814671,59.20397869608611,58.120059734686336,57.21507630940366,56.43513096078574,55.74769674428067,55.13159135557418
73.40195751899103,63.690739751564465,55.75847927888704,51.805057213317525,61.8117387006421,60.436133560637145,59.3417071431712,58.42784358816752,57.640164749745864,56.945851349026825,56.323529448012366
74.74493839842374,64.95007133521119,56.942387146824096,52.94851200308202,63.05383664663874,61.665375837225454,60.56057173484377,59.63793794288167,58.84262147665479,58.14151428502497,57.51305313455734
76.08376270770003,66.20623628399328,58.12403768086803,54.090202450712404,64.29297445124905,62.891812523673,61.776755805349204,60.8454576802706,60.04259596350466,59.33477726619276,58.70025131389498
77.41857824131394,67.45934792232583,59.30351202689981,55.23019208840891,65.52925817100508,64.11554422089063,62.990355531102026,62.050495223762574,61.240177355378364,60.52572651382626,59.8852075591797
78.74952422804303,68.70951296934538,60.48088658233643,56.36854072511875,66.76278767448943,65.33666565593221,64.20146146988681,63.25313759498598,62.43544958521273,61.714443206406614,61.068000554267385
